timeLeftInSec,down,yardsToFirstdown,yardsToEndzone,isEmpty,isI_Form,isJumbo,isPistol,isShotgun,isSingleback,isWildcat,defendersInTheBox,numberOfPassRushers,numberRB,numberTE,numberWR,defendersInTheBox,numberOfPassRushers,numberDL,numberLB,numberDB,isTraditional,isRollout,isScramble,yardsGained,negative,incompete,positive
2752,2,10,75,0,0,0,0,0,1,0,6,4,1,1,3,6,4,4,2,5,1,0,0,18,0,0,1
2727,1,10,57,0,0,0,0,1,0,0,7,4,1,1,3,7,4,4,2,5,1,0,0,1,0,0,1
2700,2,9,56,0,0,0,0,0,1,0,6,7,1,1,3,6,7,3,3,5,1,0,0,18,0,0,1
2650,1,15,43,0,0,0,0,1,0,0,6,4,1,1,3,6,4,4,2,5,1,0,0,4,0,0,1
2577,1,10,18,0,0,0,0,1,0,0,6,4,2,1,2,6,4,5,2,4,1,0,0,18,0,0,1
2563,1,8,8,0,0,0,0,0,1,0,7,4,2,1,2,7,4,5,2,4,0,0,1,0,0,1,0
2530,2,18,18,0,0,0,0,1,0,0,6,3,2,1,2,6,3,4,3,4,1,0,0,0,0,1,0
2477,2,9,9,0,0,0,0,1,0,0,6,4,1,1,3,6,4,3,3,5,1,0,0,0,0,1,0
2472,3,9,9,0,0,0,0,1,0,0,6,3,1,1,3,6,3,3,3,5,0,0,1,9,0,0,1
2457,1,10,66,0,0,0,0,1,0,0,6,4,2,1,2,6,4,4,2,5,1,0,0,7,0,0,1
2380,1,10,52,0,0,0,0,1,0,0,8,4,2,1,2,8,4,4,2,5,1,0,0,8,0,0,1
2273,3,9,51,0,0,0,0,1,0,0,5,4,1,1,3,5,4,2,2,7,1,0,0,22,0,0,1
2253,1,10,29,0,0,0,0,1,0,0,4,3,1,1,3,4,3,1,2,7,1,0,0,17,0,0,1
2166,2,13,15,0,0,0,0,1,0,0,8,5,1,2,2,8,5,4,2,5,1,0,0,10,0,0,1
2074,4,3,5,0,0,0,0,1,0,0,6,5,1,1,3,6,5,4,2,5,1,0,0,0,0,1,0
2068,1,10,95,0,1,0,0,0,0,0,8,5,2,1,2,8,5,4,3,4,1,0,0,8,0,0,1
1992,1,10,73,0,1,0,0,0,0,0,8,5,2,1,2,8,5,5,2,4,1,0,0,17,0,0,1
1882,2,2,37,0,0,0,0,0,1,0,7,4,1,1,3,7,4,4,2,5,1,0,0,0,0,1,0
1825,1,10,64,0,0,0,0,1,0,0,6,5,1,1,3,6,5,3,2,6,1,0,0,-10,1,0,0
1760,2,6,73,0,0,0,0,1,0,0,6,4,2,1,2,6,4,4,2,5,0,0,1,4,0,0,1
1741,3,2,69,0,0,0,0,1,0,0,6,4,2,1,2,6,4,4,2,5,1,0,0,-8,1,0,0
1671,1,20,82,0,0,0,0,1,0,0,6,3,1,2,2,6,3,3,4,4,1,0,0,0,0,1,0
1663,2,20,82,0,0,0,0,0,1,0,7,3,1,2,2,7,3,3,4,4,0,0,1,0,0,1,0
1655,3,20,82,0,0,0,0,1,0,0,5,4,1,1,3,5,4,4,2,5,1,0,0,0,0,1,0
1490,2,16,74,0,0,0,0,1,0,0,6,4,1,2,2,6,4,4,2,5,1,0,0,7,0,0,1
1444,3,9,67,0,0,0,0,1,0,0,5,6,1,1,3,5,6,2,2,7,1,0,0,14,0,0,1
1321,1,10,33,0,0,0,0,0,1,0,7,4,2,1,2,7,4,4,2,5,1,0,0,15,0,0,1
1248,3,4,12,0,0,0,0,1,0,0,5,6,1,1,3,5,6,2,2,7,1,0,0,3,0,0,1
1172,2,9,90,0,0,0,0,0,1,0,7,5,1,2,2,7,5,3,4,4,1,0,0,10,0,0,1
937,2,6,89,0,0,0,0,1,0,0,6,6,1,1,3,6,6,4,2,5,1,0,0,0,0,1,0
932,3,6,89,0,0,0,0,1,0,0,5,5,1,1,3,5,5,2,2,7,0,0,1,25,0,0,1
900,1,10,64,0,0,0,0,1,0,0,6,5,1,1,3,6,5,4,2,5,0,0,1,-9,1,0,0
753,1,10,64,0,0,0,0,1,0,0,7,5,2,1,2,7,5,4,3,4,1,0,0,17,0,0,1
727,1,10,47,0,1,0,0,0,0,0,7,4,2,1,2,7,4,4,3,4,1,0,0,20,0,0,1
698,1,10,27,1,0,0,0,0,0,0,5,3,2,1,2,5,3,4,3,4,1,0,0,5,0,0,1
665,2,5,22,1,0,0,0,0,0,0,5,3,2,1,2,5,3,4,3,4,1,0,0,-6,1,0,0
623,3,11,28,1,0,0,0,0,0,0,6,4,1,1,3,6,4,3,3,5,1,0,0,9,0,0,1
575,1,10,73,0,0,0,0,0,1,0,7,4,1,2,2,7,4,4,2,5,1,0,0,0,0,1,0
530,3,10,73,0,0,0,0,1,0,0,5,5,1,1,3,5,5,3,2,6,1,0,0,0,0,1,0
227,2,2,19,0,1,0,0,0,0,0,7,5,1,2,2,7,5,4,3,4,1,0,0,7,0,0,1
216,1,15,17,0,0,0,0,1,0,0,7,5,2,1,2,7,5,4,3,4,1,0,0,12,0,0,1
210,2,3,5,1,0,0,0,0,0,0,6,5,1,1,3,6,5,4,2,5,1,0,0,5,0,0,1
206,1,10,75,0,0,0,0,1,0,0,6,4,1,1,3,6,4,4,2,5,1,0,0,13,0,0,1
180,1,10,62,0,0,0,0,1,0,0,6,4,1,1,3,6,4,4,2,5,1,0,0,2,0,0,1
153,2,8,60,0,0,0,0,1,0,0,6,4,1,1,3,6,4,4,2,5,1,0,0,0,0,1,0
149,3,8,60,0,0,0,0,1,0,0,6,6,1,1,3,6,6,4,1,6,1,0,0,3,0,0,1
3566,2,13,78,0,0,0,0,1,0,0,6,4,1,2,2,6,4,4,3,4,0,0,1,15,0,0,1
3529,1,10,63,0,0,0,0,1,0,0,8,6,1,2,2,8,6,4,3,4,1,0,0,0,0,1,0
3524,2,10,63,0,0,0,0,0,1,0,7,4,1,2,2,7,4,4,3,4,1,0,0,22,0,0,1
3486,1,10,41,0,0,0,0,0,1,0,8,5,1,2,2,8,5,4,3,4,1,0,0,0,0,1,0
3399,1,10,30,0,1,0,0,0,0,0,7,3,1,2,2,7,3,4,3,4,0,1,0,5,0,0,1
3329,1,10,20,1,0,0,0,0,0,0,5,5,1,1,3,5,5,4,2,5,1,0,0,19,0,0,1
3267,1,10,59,0,0,0,0,0,1,0,7,4,1,2,2,7,4,4,3,4,1,0,0,16,0,0,1
3221,1,10,43,0,0,0,0,1,0,0,6,4,1,1,3,6,4,4,3,4,0,0,1,0,0,1,0
3118,1,10,89,0,0,0,0,1,0,0,6,4,1,1,3,6,4,4,2,5,1,0,0,9,0,0,1
2955,1,10,66,0,0,0,0,1,0,0,7,7,1,1,3,7,7,4,2,5,1,0,0,0,0,1,0
2906,1,10,25,0,0,0,0,0,1,0,6,3,1,2,2,6,3,4,3,4,0,0,1,9,0,0,1
2827,1,10,75,0,0,0,0,0,1,0,7,3,1,2,2,7,3,4,3,4,0,1,0,18,0,0,1
2791,1,10,57,0,0,0,0,0,1,0,7,4,1,1,3,7,4,4,2,5,1,0,0,8,0,0,1
2707,1,10,47,0,0,0,0,0,1,0,7,4,1,1,3,7,4,4,2,5,0,0,1,-1,1,0,0
2576,2,7,30,0,0,0,0,1,0,0,6,4,1,2,2,6,4,4,3,4,1,0,0,4,0,0,1
2530,3,3,26,0,0,0,0,1,0,0,9,5,1,3,1,9,5,4,3,4,1,0,0,8,0,0,1
2391,4,2,10,0,0,0,0,1,0,0,7,7,1,2,2,7,7,4,2,5,1,0,0,0,0,1,0
2303,1,10,80,0,1,0,0,0,0,0,8,7,1,2,2,8,7,4,3,4,1,0,0,0,0,1,0
2299,2,10,80,0,0,0,0,1,0,0,7,6,1,1,3,7,6,4,2,5,0,1,0,0,0,1,0
2296,3,10,80,0,0,0,0,1,0,0,7,6,1,1,3,7,6,4,2,5,1,0,0,38,0,0,1
2229,2,12,44,0,1,0,0,0,0,0,8,4,2,2,1,8,4,4,3,4,1,0,0,5,0,0,1
2183,3,7,39,1,0,0,0,0,0,0,4,4,1,1,3,4,4,4,2,5,0,0,1,0,0,1,0
2178,4,7,39,0,0,0,0,1,0,0,7,6,1,1,3,7,6,3,3,5,1,0,0,11,0,0,1
1926,1,8,8,0,1,0,0,0,0,0,9,6,2,2,1,9,6,5,3,3,0,1,0,8,0,0,1
1920,1,10,75,0,0,0,0,1,0,0,6,4,1,1,3,6,4,3,3,5,1,0,0,0,0,1,0
1916,2,5,70,0,0,0,0,1,0,0,6,4,1,1,3,6,4,3,3,5,1,0,0,-6,1,0,0
1908,3,11,76,0,0,0,0,1,0,0,5,4,1,1,3,5,4,3,3,5,0,0,1,-2,1,0,0
1888,1,10,70,0,0,0,0,1,0,0,6,4,1,1,3,6,4,4,2,5,1,0,0,19,0,0,1
1862,2,6,47,0,0,0,0,1,0,0,6,5,1,1,3,6,5,4,2,5,1,0,0,8,0,0,1
1834,1,9,9,0,0,0,0,1,0,0,6,4,1,1,3,6,4,4,2,5,1,0,0,0,0,1,0
1828,2,9,9,0,0,0,0,1,0,0,8,6,1,1,3,8,6,4,2,5,1,0,0,0,0,1,0
1824,3,9,9,0,0,0,0,1,0,0,6,4,1,1,3,6,4,4,2,5,1,0,0,5,0,0,1
1769,2,8,73,0,0,0,0,0,1,0,6,5,1,2,2,6,5,4,3,4,0,0,1,11,0,0,1
1722,1,10,62,0,0,0,0,1,0,0,6,4,1,2,2,6,4,4,3,4,0,0,1,0,0,1,0
1589,2,9,75,0,0,0,0,1,0,0,6,3,1,1,3,6,3,4,2,5,1,0,0,-1,1,0,0
1548,3,10,76,0,0,0,0,1,0,0,6,4,1,1,3,6,4,4,2,5,1,0,0,0,0,1,0
1451,3,7,77,0,0,0,0,1,0,0,6,5,1,1,3,6,5,4,2,5,1,0,0,0,0,1,0
1357,3,10,77,0,0,0,0,1,0,0,6,5,1,1,3,6,5,4,2,5,1,0,0,0,0,1,0
1342,1,10,72,0,0,0,0,0,1,0,7,4,1,2,2,7,4,4,3,4,1,0,0,0,0,1,0
1294,3,8,70,0,0,0,0,1,0,0,6,6,1,1,3,6,6,4,2,5,1,0,0,0,0,1,0
1280,1,10,75,0,1,0,0,0,0,0,7,4,1,2,2,7,4,4,3,4,1,0,0,3,0,0,1
1135,1,10,53,0,0,0,0,1,0,0,7,5,1,1,3,7,5,4,2,5,1,0,0,53,0,0,1
1126,1,10,75,0,0,0,0,0,1,0,6,4,1,1,3,6,4,4,2,5,0,0,1,13,0,0,1
1014,2,8,41,1,0,0,0,0,0,0,6,4,1,2,2,6,4,4,3,4,1,0,0,4,0,0,1
861,2,15,15,0,1,0,0,0,0,0,7,4,2,1,2,7,4,4,3,4,0,0,1,6,0,0,1
816,3,9,9,1,0,0,0,0,0,0,6,4,1,1,3,6,4,4,2,5,1,0,0,9,0,0,1
808,1,10,75,0,0,0,0,1,0,0,8,6,1,2,2,8,6,4,3,4,0,1,0,0,0,1,0
681,3,1,61,0,1,0,0,0,0,0,9,9,2,2,1,9,9,5,3,3,1,0,0,31,0,0,1
598,2,10,30,0,0,0,0,0,1,0,8,6,1,2,2,8,6,4,3,4,0,0,1,-5,1,0,0
460,2,8,73,0,0,0,0,0,1,0,8,4,1,2,2,8,4,4,3,4,1,0,0,12,0,0,1
417,1,10,61,0,1,0,0,0,0,0,7,4,2,2,1,7,4,4,3,4,1,0,0,0,0,1,0
366,2,10,52,0,0,0,0,0,1,0,8,4,1,2,2,8,4,4,3,4,0,1,0,0,0,1,0
359,3,10,52,0,0,0,0,1,0,0,8,6,1,1,3,8,6,4,2,5,1,0,0,9,0,0,1
3593,1,10,62,0,0,0,0,0,1,0,7,4,1,1,3,7,4,4,2,5,0,1,0,24,0,0,1
3469,2,9,11,0,1,0,0,0,0,0,7,3,2,2,1,7,3,4,3,4,0,1,0,5,0,0,1
3424,3,4,6,0,0,0,0,1,0,0,6,4,1,2,2,6,4,4,2,5,1,0,0,0,0,1,0
3418,1,10,80,0,0,0,0,0,1,0,7,5,1,1,3,7,5,2,4,5,1,0,0,3,0,0,1
3283,1,10,62,0,0,0,0,0,1,0,7,4,1,1,3,7,4,2,4,5,0,1,0,17,0,0,1
3247,1,10,45,0,0,0,0,0,1,0,7,4,1,1,3,7,4,2,4,5,1,0,0,0,0,1,0
3201,3,12,47,0,0,0,0,1,0,0,4,6,1,1,3,4,6,1,3,7,1,0,0,0,0,1,0
3189,1,10,86,0,0,0,0,1,0,0,5,4,1,1,3,5,4,4,2,5,1,0,0,12,0,0,1
3119,2,9,73,0,0,0,0,1,0,0,7,4,1,2,2,7,4,4,3,4,1,0,0,9,0,0,1
3040,2,1,55,0,0,0,0,1,0,0,6,4,1,1,3,6,4,4,2,5,1,0,0,12,0,0,1
2955,1,10,51,0,0,0,0,1,0,0,6,4,1,1,3,6,4,2,4,5,1,0,0,8,0,0,1
2825,1,10,15,0,0,0,0,1,0,0,6,4,1,1,3,6,4,3,3,5,0,1,0,0,0,1,0
2821,2,10,15,0,0,0,0,1,0,0,7,4,1,1,3,7,4,3,3,5,0,0,1,-1,1,0,0
2779,3,11,16,0,0,0,0,1,0,0,5,4,1,2,2,5,4,2,3,6,0,0,1,0,0,1,0
2767,1,10,76,0,1,0,0,0,0,0,8,5,2,1,2,8,5,4,3,4,1,0,0,6,0,0,1
2700,3,14,80,0,0,0,0,1,0,0,4,4,1,1,3,4,4,4,1,6,1,0,0,0,0,1,0
2688,1,10,65,0,0,0,0,1,0,0,7,4,0,2,3,7,4,2,4,5,1,0,0,0,0,1,0
2682,2,10,65,0,0,0,0,0,1,0,7,4,1,1,3,7,4,3,3,5,0,1,0,16,0,0,1
2651,1,10,49,0,0,0,0,1,0,0,6,4,1,1,3,6,4,3,3,5,1,0,0,0,0,1,0
2627,2,5,44,0,0,0,0,1,0,0,7,6,1,1,3,7,6,2,4,5,1,0,0,0,0,1,0
2622,3,5,44,1,0,0,0,0,0,0,4,4,0,1,4,4,4,2,3,6,1,0,0,10,0,0,1
2509,3,3,27,0,0,0,0,1,0,0,7,4,1,1,3,7,4,2,4,5,1,0,0,3,0,0,1
2431,2,7,21,0,0,0,0,1,0,0,6,4,1,1,3,6,4,2,4,5,1,0,0,10,0,0,1
2302,2,12,13,0,0,0,0,1,0,0,6,3,1,1,3,6,3,2,4,5,1,0,0,0,0,1,0
2297,3,12,13,0,0,0,0,1,0,0,6,4,1,1,3,6,4,2,4,5,1,0,0,13,0,0,1
2255,2,9,74,0,1,0,0,0,0,0,8,4,2,1,2,8,4,4,3,4,1,0,0,0,0,1,0
2250,3,9,74,0,0,0,0,1,0,0,5,5,1,1,3,5,5,4,1,6,0,0,1,0,0,1,0
2174,2,19,84,0,0,0,0,1,0,0,6,4,1,1,3,6,4,2,4,5,1,0,0,13,0,0,1
2133,3,6,71,0,0,0,0,1,0,0,5,6,1,1,3,5,6,2,3,6,1,0,0,18,0,0,1
2052,2,6,49,1,0,0,0,0,0,0,6,4,1,1,3,6,4,2,4,5,1,0,0,-4,1,0,0
2009,3,10,53,1,0,0,0,0,0,0,5,4,1,1,3,5,4,2,3,6,1,0,0,10,0,0,1
1920,2,9,19,0,0,0,0,1,0,0,7,4,1,1,3,7,4,2,4,5,1,0,0,0,0,1,0
1915,3,9,19,1,0,0,0,0,0,0,6,4,0,2,3,6,4,2,3,6,1,0,0,19,0,0,1
1904,1,10,73,0,0,0,0,1,0,0,7,4,1,1,3,7,4,4,2,5,1,0,0,9,0,0,1
1882,2,1,64,0,0,0,0,1,0,0,5,4,1,1,3,5,4,4,2,5,1,0,0,0,0,1,0
1856,1,10,62,0,0,0,0,1,0,0,4,4,1,1,3,4,4,4,2,5,1,0,0,17,0,0,1
1850,1,10,45,0,0,0,0,1,0,0,4,4,1,1,3,4,4,4,2,5,1,0,0,7,0,0,1
1842,2,3,38,0,0,0,0,1,0,0,6,5,1,1,3,6,5,4,2,5,0,0,1,0,0,1,0
1831,1,10,21,1,0,0,0,0,0,0,4,4,1,1,3,4,4,4,2,5,1,0,0,0,0,1,0
1828,2,10,21,0,0,0,0,1,0,0,4,4,1,1,3,4,4,4,2,5,1,0,0,0,0,1,0
1822,3,10,21,0,0,0,0,1,0,0,7,5,1,1,3,7,5,4,2,5,1,0,0,21,0,0,1
1761,2,11,76,1,0,0,0,0,0,0,6,4,1,1,3,6,4,2,4,5,1,0,0,-5,1,0,0
1744,3,16,81,0,0,0,0,1,0,0,5,4,1,1,3,5,4,1,4,6,1,0,0,0,0,1,0
1651,2,9,44,0,0,0,0,0,1,0,8,5,1,2,2,8,5,4,3,4,0,1,0,0,0,1,0
1646,3,9,44,0,0,0,0,1,0,0,5,4,1,1,3,5,4,4,2,5,1,0,0,6,0,0,1
1605,4,3,38,0,0,0,0,1,0,0,7,4,1,1,3,7,4,4,2,5,1,0,0,10,0,0,1
1543,2,9,27,0,0,0,0,0,1,0,7,4,1,1,3,7,4,4,2,5,0,1,0,3,0,0,1
1487,3,11,29,0,0,0,0,1,0,0,5,4,1,1,3,5,4,4,2,5,1,0,0,-1,1,0,0
1433,1,10,76,1,0,0,0,0,0,0,6,4,1,1,3,6,4,2,4,5,1,0,0,11,0,0,1
1367,2,12,67,0,0,0,0,1,0,0,7,5,1,1,3,7,5,2,4,5,1,0,0,0,0,1,0
1361,3,12,67,0,0,0,0,1,0,0,4,6,1,1,3,4,6,1,3,7,1,0,0,10,0,0,1
1317,4,2,57,0,0,0,0,1,0,0,7,5,1,1,3,7,5,2,4,5,1,0,0,11,0,0,1
1284,1,10,46,0,0,0,0,1,0,0,7,4,1,1,3,7,4,2,4,5,1,0,0,7,0,0,1
1210,3,3,39,1,0,0,0,0,0,0,5,3,0,1,4,5,3,2,4,5,0,0,1,39,0,0,1
1020,3,1,6,0,0,0,0,0,1,0,7,4,1,1,3,7,4,4,2,5,0,1,0,6,0,0,1
983,2,4,69,0,0,0,0,1,0,0,6,4,1,1,3,6,4,2,4,5,1,0,0,13,0,0,1
913,2,19,65,0,0,0,0,1,0,0,7,4,1,1,3,7,4,2,4,5,1,0,0,0,0,1,0
907,3,19,65,0,0,0,0,1,0,0,5,4,1,1,3,5,4,2,3,6,1,0,0,8,0,0,1
892,1,10,81,0,0,0,0,0,1,0,7,3,1,2,2,7,3,4,3,4,0,1,0,7,0,0,1
815,1,10,70,0,1,0,0,0,0,0,8,5,2,1,2,8,5,4,3,4,1,0,0,5,0,0,1
771,2,5,65,0,0,0,0,1,0,0,6,5,1,2,2,6,5,4,3,4,1,0,0,0,0,1,0
767,3,5,65,1,0,0,0,0,0,0,5,4,1,2,2,5,4,4,2,5,1,0,0,51,0,0,1
632,1,10,75,1,0,0,0,0,0,0,6,5,1,1,3,6,5,2,4,5,1,0,0,24,0,0,1
585,2,10,51,0,0,0,0,1,0,0,6,5,1,1,3,6,5,2,4,5,1,0,0,0,0,1,0
579,3,10,51,0,0,0,0,1,0,0,5,4,1,1,3,5,4,2,3,6,0,0,1,49,0,0,1
506,2,12,76,1,0,0,0,0,0,0,6,4,1,1,3,6,4,4,2,5,0,0,1,0,0,1,0
500,3,12,76,0,0,0,0,1,0,0,4,4,1,1,3,4,4,4,2,5,1,0,0,11,0,0,1
346,2,10,43,1,0,0,0,0,0,0,5,4,1,1,3,5,4,4,2,5,1,0,0,5,0,0,1
305,3,5,38,1,0,0,0,0,0,0,4,4,1,1,3,4,4,4,1,6,1,0,0,31,0,0,1
189,1,10,18,0,1,0,0,0,0,0,8,3,2,2,1,8,3,4,3,4,0,0,1,9,0,0,1
149,1,10,70,0,0,0,0,1,0,0,5,4,1,1,3,5,4,2,3,6,1,0,0,0,0,1,0
145,2,10,70,0,0,0,0,1,0,0,5,4,1,1,3,5,4,2,3,6,1,0,0,30,0,0,1
126,1,10,40,0,0,0,0,1,0,0,5,4,1,1,3,5,4,2,3,6,1,0,0,6,0,0,1
120,2,4,34,0,0,0,0,1,0,0,5,7,1,1,3,5,7,2,3,6,1,0,0,0,0,1,0
115,3,4,34,1,0,0,0,0,0,0,4,4,1,1,3,4,4,2,3,6,1,0,0,7,0,0,1
94,1,10,27,0,0,0,0,1,0,0,6,4,1,1,3,6,4,2,3,6,1,0,0,0,0,1,0
88,2,10,27,1,0,0,0,0,0,0,5,5,1,1,3,5,5,2,3,6,1,0,0,0,0,1,0
84,3,10,27,0,0,0,0,1,0,0,5,7,1,1,3,5,7,2,3,6,0,0,1,0,0,1,0
79,4,15,32,0,0,0,0,1,0,0,5,4,1,1,3,5,4,2,3,6,0,0,1,32,0,0,1
65,1,10,52,0,0,0,0,1,0,0,5,5,1,1,3,5,5,4,1,6,1,0,0,0,0,1,0
61,2,10,52,0,0,0,0,1,0,0,5,4,1,1,3,5,4,4,1,6,0,0,1,0,0,1,0
56,3,10,52,0,0,0,0,1,0,0,5,5,1,1,3,5,5,4,1,6,1,0,0,0,0,1,0
51,4,10,52,0,0,0,0,1,0,0,6,5,1,1,3,6,5,4,1,6,1,0,0,0,0,1,0
3558,2,5,72,1,0,0,0,0,0,0,4,3,0,0,5,4,3,3,1,7,1,0,0,7,0,0,1
3415,3,11,66,1,0,0,0,0,0,0,5,4,0,1,4,5,4,3,2,6,1,0,0,12,0,0,1
3294,3,4,48,1,0,0,0,0,0,0,4,4,1,1,3,4,4,4,1,6,1,0,0,3,0,0,1
3184,2,10,80,1,0,0,0,0,0,0,5,3,1,1,3,5,3,3,3,5,1,0,0,5,0,0,1
3067,2,12,81,1,0,0,0,0,0,0,6,4,1,3,1,6,4,4,3,4,1,0,0,4,0,0,1
3026,3,8,77,0,0,0,0,1,0,0,5,5,0,2,3,5,5,3,2,6,1,0,0,0,0,1,0
2965,2,8,79,0,0,0,0,1,0,0,7,1,1,1,3,7,1,3,3,5,1,0,0,0,0,1,0
2961,3,8,79,0,0,0,0,1,0,0,6,5,1,1,3,6,5,2,3,6,1,0,0,13,0,0,1
2880,2,8,64,0,0,0,0,1,0,0,5,6,1,1,3,5,6,2,3,6,0,0,1,0,0,1,0
2824,1,10,52,0,0,0,0,0,1,0,6,6,1,1,3,6,6,2,3,6,0,0,1,-3,1,0,0
2777,2,13,55,1,0,0,0,0,0,0,5,5,1,1,3,5,5,2,3,6,1,0,0,0,0,1,0
2771,3,13,55,0,0,0,0,1,0,0,6,4,1,1,3,6,4,2,3,6,1,0,0,0,0,1,0
2756,1,10,82,0,0,0,0,1,0,0,6,1,1,1,3,6,1,4,2,5,1,0,0,7,0,0,1
2726,2,3,75,1,0,0,0,0,0,0,6,4,1,1,3,6,4,4,2,5,1,0,0,3,0,0,1
2700,1,10,72,0,0,0,0,1,0,0,6,4,1,1,3,6,4,4,2,5,1,0,0,4,0,0,1
2672,2,6,68,0,0,0,0,1,0,0,6,4,1,1,3,6,4,4,2,5,1,0,0,5,0,0,1
2570,2,6,55,1,0,0,0,0,0,0,4,3,0,0,5,4,3,3,1,7,1,0,0,0,0,1,0
2551,1,10,73,0,0,0,0,1,0,0,6,4,1,1,3,6,4,4,2,5,1,0,0,7,0,0,1
2474,1,10,60,0,0,0,0,1,0,0,6,6,1,1,3,6,6,4,2,5,1,0,0,17,0,0,1
2430,1,10,43,1,0,0,0,0,0,0,5,4,1,1,3,5,4,4,2,5,1,0,0,0,0,1,0
2422,2,10,43,0,0,0,0,1,0,0,6,4,1,1,3,6,4,4,2,5,1,0,0,5,0,0,1
2380,3,5,38,0,0,0,0,1,0,0,6,5,1,1,3,6,5,4,2,5,1,0,0,-9,1,0,0
2285,2,2,74,0,0,0,0,1,0,0,6,3,1,1,3,6,3,3,3,5,1,0,0,1,0,0,1
2205,1,10,71,0,0,0,0,0,1,0,6,5,1,1,3,6,5,2,3,6,1,0,0,15,0,0,1
2131,2,8,54,0,0,0,0,1,0,0,6,3,1,1,3,6,3,3,3,5,1,0,0,11,0,0,1
2048,2,8,41,1,0,0,0,0,0,0,4,5,1,1,3,4,5,2,3,6,1,0,0,11,0,0,1
1975,2,24,44,0,0,0,0,1,0,0,5,5,1,1,3,5,5,2,3,6,1,0,0,13,0,0,1
1941,3,11,31,0,0,0,0,1,0,0,4,3,1,1,3,4,3,2,3,6,1,0,0,0,0,1,0
1926,1,10,55,0,0,0,0,1,0,0,6,4,1,1,3,6,4,4,2,5,1,0,0,0,0,1,0
1922,2,10,55,0,0,0,0,1,0,0,6,4,1,1,3,6,4,4,2,5,1,0,0,0,0,1,0
1916,3,10,55,0,0,0,0,1,0,0,5,5,1,1,3,5,5,4,1,6,1,0,0,9,0,0,1
1874,4,1,46,0,1,0,0,0,0,0,9,6,2,2,1,9,6,5,3,3,0,1,0,16,0,0,1
1867,1,10,30,1,0,0,0,0,0,0,5,3,1,1,3,5,3,4,1,6,1,0,0,12,0,0,1
1835,1,10,18,1,0,0,0,0,0,0,5,3,1,1,3,5,3,4,1,6,1,0,0,0,0,1,0
1826,3,25,33,0,0,0,0,1,0,0,5,3,1,1,3,5,3,4,2,5,1,0,0,12,0,0,1
1792,1,10,83,0,0,0,0,1,0,0,6,3,1,1,3,6,3,3,3,5,1,0,0,0,0,1,0
1742,3,9,82,0,0,0,0,1,0,0,5,4,1,1,3,5,4,2,3,6,1,0,0,-6,1,0,0
1678,2,8,53,0,1,0,0,0,0,0,7,4,2,2,1,7,4,4,3,4,1,0,0,2,0,0,1
1634,3,6,51,0,0,0,0,1,0,0,5,4,1,1,3,5,4,4,1,6,1,0,0,0,0,1,0
1488,2,12,67,0,0,0,0,1,0,0,6,4,1,1,3,6,4,2,3,6,0,0,1,-8,1,0,0
1444,3,20,75,0,0,0,0,1,0,0,6,4,1,1,3,6,4,2,3,6,1,0,0,-1,1,0,0
1391,1,10,53,0,0,0,0,1,0,0,7,4,1,2,2,7,4,4,3,4,1,0,0,3,0,0,1
1356,2,7,50,0,0,0,0,1,0,0,6,4,1,2,2,6,4,4,3,4,1,0,0,0,0,1,0
1350,3,7,50,0,0,0,0,1,0,0,5,4,1,1,3,5,4,3,1,7,1,0,0,2,0,0,1
1305,1,10,76,0,0,0,0,0,1,0,6,6,1,1,3,6,6,3,3,5,1,0,0,0,0,1,0
1263,3,15,81,0,0,0,0,1,0,0,5,4,1,1,3,5,4,2,3,6,1,0,0,9,0,0,1
1215,1,10,74,0,0,0,0,1,0,0,7,4,1,1,3,7,4,4,2,5,1,0,0,47,0,0,1
1136,1,10,11,0,0,0,0,1,0,0,7,2,1,1,3,7,2,4,2,5,1,0,0,11,0,0,1
1050,1,10,79,0,0,0,0,1,0,0,5,3,2,1,2,5,3,3,3,5,1,0,0,0,0,1,0
1044,2,10,79,1,0,0,0,0,0,0,5,4,1,1,3,5,4,2,3,6,1,0,0,6,0,0,1
1002,3,4,73,0,0,0,0,1,0,0,6,3,2,0,3,6,3,2,3,6,1,0,0,2,0,0,1
900,1,10,65,0,0,0,0,1,0,0,6,6,1,1,3,6,6,4,2,5,1,0,0,0,0,1,0
896,2,10,65,0,0,0,0,1,0,0,5,4,1,0,4,5,4,3,1,7,1,0,0,2,0,0,1
858,3,8,63,0,0,0,0,1,0,0,6,5,1,1,3,6,5,4,2,5,1,0,0,22,0,0,1
765,2,9,40,0,0,0,0,1,0,0,6,4,1,1,3,6,4,4,2,5,1,0,0,5,0,0,1
721,3,4,35,0,0,0,0,1,0,0,6,5,1,1,3,6,5,4,1,6,1,0,0,0,0,1,0
715,4,4,35,1,0,0,0,0,0,0,5,4,1,1,3,5,4,4,1,6,1,0,0,6,0,0,1
649,1,20,39,0,0,0,0,1,0,0,6,3,1,1,3,6,3,4,2,5,1,0,0,8,0,0,1
572,2,17,36,0,0,0,0,1,0,0,5,5,1,1,3,5,5,4,1,6,1,0,0,7,0,0,1
526,3,10,29,1,0,0,0,0,0,0,5,3,0,0,5,5,3,3,1,7,0,0,1,0,0,1,0
435,2,7,12,0,0,0,0,1,0,0,6,3,1,1,3,6,3,3,3,5,1,0,0,0,0,1,0
